epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,963.127,1.69943,1.00283,0.93466,0.88041,0.62297,0.7314,0.33779,1.95347,1.04933,0.98599,0.00073468,0.00073468,0.00073468
136,970.047,1.6882,0.9977,0.93798,0.87518,0.58575,0.70648,0.33421,1.95857,1.07274,0.98369,0.0007327,0.0007327,0.0007327
137,976.948,1.63536,0.95262,0.92253,0.84618,0.60339,0.70234,0.32261,1.99922,1.07849,0.99638,0.00073072,0.00073072,0.00073072
138,983.868,1.64754,0.95957,0.92659,0.85172,0.62585,0.73303,0.33752,1.96292,1.05483,0.98886,0.00072874,0.00072874,0.00072874
139,990.855,1.65491,0.96277,0.93138,0.86302,0.60721,0.69965,0.32642,1.97833,1.06182,0.98948,0.00072676,0.00072676,0.00072676
140,997.772,1.65649,0.96359,0.92912,0.85961,0.6261,0.72215,0.34627,1.94224,1.04214,0.98235,0.00072478,0.00072478,0.00072478
141,1006.02,1.68297,1.00117,0.93252,0.8973,0.61736,0.72623,0.33774,1.96648,1.05052,0.98847,0.0007228,0.0007228,0.0007228
142,1012.95,1.67258,0.98019,0.93697,0.85847,0.62124,0.72689,0.34329,1.95547,1.03701,0.98995,0.00072082,0.00072082,0.00072082
143,1019.91,1.61219,0.94755,0.92835,0.88915,0.59707,0.71457,0.3373,1.95753,1.04384,0.984,0.00071884,0.00071884,0.00071884
144,1026.82,1.61328,0.93606,0.92401,0.85896,0.61412,0.71479,0.33554,1.95099,1.05207,0.98416,0.00071686,0.00071686,0.00071686
145,1033.74,1.60952,0.95266,0.93123,0.88689,0.5991,0.71798,0.34506,1.92532,1.04116,0.98246,0.00071488,0.00071488,0.00071488
146,1040.66,1.63774,0.96178,0.92874,0.88432,0.61808,0.72988,0.34241,1.94855,1.03922,0.98425,0.0007129,0.0007129,0.0007129
147,1047.62,1.65528,0.95923,0.93191,0.87721,0.61004,0.72227,0.34058,1.93325,1.05028,0.98093,0.00071092,0.00071092,0.00071092
148,1054.55,1.62,0.95856,0.92497,0.8679,0.63357,0.72996,0.35078,1.93162,1.03178,0.97964,0.00070894,0.00070894,0.00070894
149,1061.96,1.60459,0.93149,0.92369,0.8687,0.61744,0.72781,0.34867,1.94936,1.0287,0.98345,0.00070696,0.00070696,0.00070696
150,1069.37,1.61198,0.92657,0.9129,0.85404,0.61334,0.70922,0.33025,1.99121,1.05856,0.9963,0.00070498,0.00070498,0.00070498
151,1076.34,1.61734,0.94596,0.9183,0.88212,0.63738,0.74738,0.36419,1.87208,1.01352,0.97347,0.000703,0.000703,0.000703
152,1083.82,1.62545,0.93923,0.92192,0.89217,0.60748,0.71991,0.33294,1.99552,1.03948,0.98765,0.00070102,0.00070102,0.00070102
153,1090.76,1.58021,0.91272,0.91694,0.87714,0.61996,0.73009,0.34929,1.93413,1.03529,0.97885,0.00069904,0.00069904,0.00069904
154,1097.68,1.6234,0.94955,0.92392,0.8716,0.60074,0.72724,0.34969,1.92153,1.00684,0.98061,0.00069706,0.00069706,0.00069706
155,1104.64,1.60595,0.9074,0.91916,0.83308,0.58683,0.69413,0.30361,2.07597,1.1238,1.01596,0.00069508,0.00069508,0.00069508
156,1111.61,1.60554,0.93403,0.91988,0.84184,0.62881,0.73644,0.35467,1.90306,1.02656,0.9766,0.0006931,0.0006931,0.0006931
157,1118.58,1.59234,0.91624,0.91848,0.84584,0.61011,0.71335,0.32797,1.99968,1.06934,0.99489,0.00069112,0.00069112,0.00069112
158,1126.25,1.59451,0.91422,0.91091,0.83527,0.62475,0.73329,0.34991,1.9329,1.03565,0.98309,0.00068914,0.00068914,0.00068914
159,1133.61,1.60241,0.92565,0.92146,0.87508,0.62847,0.73922,0.34886,1.91384,1.02221,0.98201,0.00068716,0.00068716,0.00068716
160,1140.58,1.55681,0.89649,0.91297,0.89612,0.61488,0.73419,0.35557,1.90239,1.01504,0.97543,0.00068518,0.00068518,0.00068518
161,1147.5,1.57162,0.91704,0.92163,0.84254,0.60653,0.71809,0.32644,2.01492,1.10752,0.99824,0.0006832,0.0006832,0.0006832
162,1154.44,1.58682,0.91146,0.91827,0.85773,0.64237,0.74306,0.34995,1.93411,1.01129,0.98639,0.00068122,0.00068122,0.00068122
163,1161.44,1.6,0.91239,0.9128,0.84842,0.65283,0.74754,0.34738,1.97596,1.00981,0.99004,0.00067924,0.00067924,0.00067924
164,1168.36,1.55523,0.89301,0.91791,0.85372,0.63895,0.74332,0.36174,1.90657,1.00277,0.97897,0.00067726,0.00067726,0.00067726
165,1175.27,1.53446,0.88481,0.91386,0.86746,0.64031,0.7488,0.35582,1.9276,1.01078,0.98629,0.00067528,0.00067528,0.00067528
166,1182.18,1.57867,0.9213,0.92191,0.85772,0.64473,0.74887,0.3545,1.91794,1.01653,0.98086,0.0006733,0.0006733,0.0006733
167,1189.14,1.56007,0.87917,0.91217,0.86547,0.64035,0.74458,0.35561,1.90364,1.01298,0.97516,0.00067132,0.00067132,0.00067132
168,1196.07,1.54631,0.89116,0.91847,0.8698,0.64525,0.73783,0.33975,1.97121,0.98968,0.9866,0.00066934,0.00066934,0.00066934
169,1203.02,1.58643,0.88903,0.9074,0.88092,0.6399,0.74874,0.35693,1.9212,1.01194,0.97936,0.00066736,0.00066736,0.00066736
170,1209.95,1.59781,0.93045,0.921,0.86269,0.64408,0.76674,0.3701,1.85903,0.98534,0.97204,0.00066538,0.00066538,0.00066538
171,1217.49,1.56772,0.90039,0.9155,0.8857,0.6492,0.76409,0.36599,1.88602,1.00692,0.97513,0.0006634,0.0006634,0.0006634
172,1224.41,1.53337,0.87392,0.90454,0.86271,0.65718,0.76377,0.36002,1.89928,0.97754,0.97607,0.00066142,0.00066142,0.00066142
173,1231.33,1.5429,0.87206,0.90419,0.8802,0.64393,0.75871,0.35816,1.93267,1.00796,0.98042,0.00065944,0.00065944,0.00065944
174,1238.23,1.53818,0.88812,0.9114,0.85161,0.6536,0.74998,0.35607,1.93858,0.99008,0.98234,0.00065746,0.00065746,0.00065746
175,1245.22,1.54766,0.87687,0.90274,0.83891,0.65417,0.74841,0.35601,1.92306,0.98641,0.98049,0.00065548,0.00065548,0.00065548
176,1252.18,1.56387,0.8899,0.91082,0.89123,0.63141,0.75142,0.35926,1.87964,0.98654,0.9697,0.0006535,0.0006535,0.0006535
177,1259.14,1.53642,0.89936,0.91302,0.8933,0.6577,0.77526,0.36775,1.90642,1.00393,0.97216,0.00065152,0.00065152,0.00065152
178,1266.11,1.55682,0.88853,0.90969,0.83231,0.65171,0.75169,0.35367,1.92151,0.99218,0.97667,0.00064954,0.00064954,0.00064954
179,1273.09,1.51773,0.86489,0.90963,0.86398,0.65863,0.75976,0.35777,1.91124,0.98465,0.97627,0.00064756,0.00064756,0.00064756
180,1280.08,1.52796,0.86566,0.91975,0.87235,0.66583,0.77909,0.36186,1.9387,1.00823,0.98212,0.00064558,0.00064558,0.00064558
