epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,893.25,1.68889,1.00988,0.9259,0.8176,0.64339,0.74282,0.34901,1.93192,1.08093,0.98618,0.00063766,0.00063766,0.00063766
185,898.01,1.6722,1.02043,0.93613,0.85668,0.61652,0.72274,0.33598,1.9778,1.08534,0.99163,0.00063568,0.00063568,0.00063568
186,902.759,1.67951,1.00952,0.92647,0.85183,0.64184,0.73964,0.34152,1.99117,1.08173,0.9968,0.0006337,0.0006337,0.0006337
187,907.463,1.6768,0.99371,0.93428,0.84564,0.61924,0.74541,0.34231,1.96856,1.08862,0.9894,0.00063172,0.00063172,0.00063172
188,912.156,1.74018,1.06511,0.93318,0.85723,0.63691,0.74757,0.35582,1.93699,1.07637,0.98348,0.00062974,0.00062974,0.00062974
189,916.888,1.65797,1.00938,0.92774,0.8445,0.66131,0.7626,0.359,1.94643,1.05743,0.98527,0.00062776,0.00062776,0.00062776
190,921.761,1.66662,1.00455,0.92396,0.8412,0.64602,0.7512,0.35212,1.94651,1.05554,0.99112,0.00062578,0.00062578,0.00062578
191,926.576,1.69103,1.01625,0.92766,0.82827,0.64277,0.74086,0.34254,1.98969,1.08204,0.99577,0.0006238,0.0006238,0.0006238
192,931.398,1.71445,1.03796,0.94482,0.84952,0.63549,0.74866,0.35277,1.94637,1.06771,0.99192,0.00062182,0.00062182,0.00062182
193,936.263,1.68053,0.99081,0.9254,0.83556,0.65832,0.76905,0.35557,1.95075,1.0398,0.98404,0.00061984,0.00061984,0.00061984
194,941.1,1.65865,0.96428,0.93256,0.83951,0.66228,0.77056,0.35995,1.96441,1.0497,0.98731,0.00061786,0.00061786,0.00061786
195,946.22,1.6683,1.00285,0.92432,0.83442,0.64032,0.75112,0.35846,1.92628,1.05118,0.98096,0.00061588,0.00061588,0.00061588
196,950.912,1.64903,0.97806,0.92118,0.87394,0.63647,0.76834,0.34955,1.96816,1.06359,0.99319,0.0006139,0.0006139,0.0006139
197,955.649,1.66797,0.98405,0.93723,0.87337,0.61637,0.7423,0.35038,1.94008,1.07274,0.98317,0.00061192,0.00061192,0.00061192
198,960.451,1.67312,1.02511,0.92616,0.86145,0.63136,0.75355,0.35244,1.95424,1.04731,0.98689,0.00060994,0.00060994,0.00060994
199,965.331,1.67425,0.99233,0.92369,0.85383,0.64441,0.75087,0.35163,1.9779,1.05793,0.99018,0.00060796,0.00060796,0.00060796
200,970.083,1.65959,0.98483,0.92353,0.87804,0.62752,0.75154,0.34622,1.96085,1.04752,0.98857,0.00060598,0.00060598,0.00060598
201,974.858,1.64664,0.97221,0.92565,0.8872,0.63701,0.75446,0.3499,1.96961,1.05642,0.99269,0.000604,0.000604,0.000604
202,979.668,1.6462,0.96596,0.91917,0.86946,0.63413,0.74874,0.34658,1.97497,1.08397,0.98951,0.00060202,0.00060202,0.00060202
203,984.662,1.62061,0.9533,0.93304,0.8735,0.62937,0.754,0.35791,1.9365,1.05683,0.98306,0.00060004,0.00060004,0.00060004
204,989.429,1.64964,0.98076,0.92524,0.8701,0.66305,0.77735,0.36633,1.90912,1.02115,0.98225,0.00059806,0.00059806,0.00059806
205,994.359,1.64959,0.9802,0.93048,0.84314,0.63991,0.75925,0.36317,1.90819,1.03778,0.98013,0.00059608,0.00059608,0.00059608
206,999.147,1.66344,0.99288,0.92128,0.85784,0.64392,0.76007,0.36413,1.91653,1.04569,0.98103,0.0005941,0.0005941,0.0005941
207,1003.91,1.66051,0.98693,0.92602,0.84101,0.63632,0.74616,0.35797,1.9526,1.04116,0.98823,0.00059212,0.00059212,0.00059212
208,1008.65,1.67306,0.9953,0.93224,0.83931,0.67354,0.77478,0.36465,1.93186,1.03758,0.98698,0.00059014,0.00059014,0.00059014
209,1013.45,1.64671,0.98416,0.92964,0.83744,0.66473,0.77174,0.34812,1.97495,1.05724,0.99474,0.00058816,0.00058816,0.00058816
210,1018.17,1.64499,0.98045,0.91511,0.82195,0.64552,0.74911,0.35036,1.96536,1.05639,0.99249,0.00058618,0.00058618,0.00058618
211,1023,1.65317,0.98307,0.92899,0.86616,0.64656,0.76549,0.35406,1.95744,1.0305,0.98791,0.0005842,0.0005842,0.0005842
212,1027.77,1.64864,0.98247,0.91914,0.84222,0.6632,0.77591,0.37088,1.90352,1.02444,0.97758,0.00058222,0.00058222,0.00058222
213,1032.59,1.63009,0.95656,0.91807,0.8584,0.66859,0.78103,0.37227,1.91161,1.02443,0.97794,0.00058024,0.00058024,0.00058024
214,1037.76,1.62605,0.95246,0.91402,0.85994,0.61559,0.72616,0.34006,1.99564,1.06881,0.99616,0.00057826,0.00057826,0.00057826
215,1042.51,1.60573,0.94762,0.91148,0.86489,0.64369,0.7713,0.36643,1.91968,1.01571,0.97903,0.00057628,0.00057628,0.00057628
216,1047.28,1.6744,0.98364,0.92998,0.87717,0.65107,0.77589,0.36979,1.91082,1.01894,0.97824,0.0005743,0.0005743,0.0005743
217,1052.07,1.64357,0.97106,0.92533,0.88284,0.65346,0.77983,0.36174,1.93539,1.03029,0.98324,0.00057232,0.00057232,0.00057232
218,1056.79,1.64508,0.97446,0.91666,0.85793,0.63514,0.75374,0.34768,1.98269,1.05588,0.9936,0.00057034,0.00057034,0.00057034
219,1061.6,1.55678,0.92643,0.90635,0.86531,0.6446,0.76105,0.35991,1.93439,1.03152,0.9893,0.00056836,0.00056836,0.00056836
220,1066.35,1.57141,0.92287,0.90757,0.85632,0.67378,0.78149,0.3665,1.93115,1.01256,0.9817,0.00056638,0.00056638,0.00056638
221,1071.1,1.6061,0.93118,0.91581,0.85892,0.65908,0.76759,0.36446,1.92836,1.02468,0.98328,0.0005644,0.0005644,0.0005644
222,1076.02,1.62409,0.96976,0.9205,0.85665,0.65953,0.77584,0.37292,1.90638,1.00373,0.97982,0.00056242,0.00056242,0.00056242
223,1080.93,1.63643,0.96423,0.91842,0.84287,0.69021,0.7825,0.37172,1.91239,0.99295,0.98132,0.00056044,0.00056044,0.00056044
224,1085.77,1.60203,0.94938,0.91319,0.83178,0.67504,0.77015,0.36013,1.94678,1.01413,0.98893,0.00055846,0.00055846,0.00055846
225,1090.64,1.60233,0.95672,0.91605,0.84177,0.66602,0.77697,0.3671,1.93066,1.02333,0.97928,0.00055648,0.00055648,0.00055648
226,1095.44,1.58856,0.92773,0.91184,0.87783,0.65373,0.77255,0.36279,1.94385,1.026,0.98479,0.0005545,0.0005545,0.0005545
227,1100.25,1.59667,0.93701,0.91104,0.85312,0.67817,0.77582,0.3624,1.95474,1.02022,0.98806,0.00055252,0.00055252,0.00055252
228,1105.05,1.60792,0.94529,0.91541,0.8461,0.68025,0.78465,0.36777,1.93156,1.00768,0.98322,0.00055054,0.00055054,0.00055054
229,1109.88,1.59164,0.92946,0.91099,0.86806,0.66845,0.77665,0.36717,1.9354,1.02566,0.98641,0.00054856,0.00054856,0.00054856
230,1114.68,1.59535,0.9426,0.91166,0.8453,0.68006,0.78642,0.36814,1.93895,1.0222,0.97921,0.00054658,0.00054658,0.00054658
231,1119.5,1.61205,0.94233,0.90928,0.8414,0.65721,0.75878,0.36034,1.94732,1.04036,0.98552,0.0005446,0.0005446,0.0005446
232,1124.26,1.60171,0.94278,0.91597,0.86561,0.6711,0.7792,0.36617,1.92825,1.00943,0.97918,0.00054262,0.00054262,0.00054262
233,1129.16,1.61527,0.94339,0.91484,0.84529,0.67934,0.77783,0.36918,1.93632,1.01759,0.98252,0.00054064,0.00054064,0.00054064
234,1133.85,1.59177,0.93942,0.91571,0.84766,0.68514,0.78208,0.36932,1.90613,1.02397,0.97919,0.00053866,0.00053866,0.00053866
235,1138.61,1.56893,0.93674,0.91542,0.83195,0.69947,0.78781,0.38173,1.89806,1.00203,0.97744,0.00053668,0.00053668,0.00053668
236,1143.8,1.59829,0.946,0.91237,0.86232,0.66084,0.77484,0.37318,1.92444,1.03572,0.98309,0.0005347,0.0005347,0.0005347
237,1148.52,1.60379,0.94772,0.90946,0.845,0.69402,0.78964,0.3803,1.90427,0.99301,0.97735,0.00053272,0.00053272,0.00053272
238,1153.26,1.55876,0.92299,0.91076,0.86057,0.68219,0.78345,0.37702,1.92052,1.00906,0.98229,0.00053074,0.00053074,0.00053074
239,1158.56,1.57627,0.92437,0.91845,0.85285,0.67373,0.77596,0.36817,1.94346,1.02177,0.988,0.00052876,0.00052876,0.00052876
240,1163.31,1.55992,0.92516,0.91171,0.85425,0.65906,0.7673,0.36804,1.9226,1.03162,0.98115,0.00052678,0.00052678,0.00052678
241,1168.08,1.58081,0.93074,0.91243,0.82476,0.67906,0.77255,0.36433,1.94397,1.04247,0.98293,0.0005248,0.0005248,0.0005248
242,1172.83,1.59815,0.94125,0.91477,0.84642,0.69073,0.79036,0.372,1.92269,1.01048,0.97928,0.00052282,0.00052282,0.00052282
243,1177.65,1.55196,0.90944,0.90903,0.83598,0.70438,0.79523,0.37419,1.91475,1.00111,0.97709,0.00052084,0.00052084,0.00052084
244,1182.43,1.53358,0.87918,0.90211,0.86588,0.67906,0.78417,0.37118,1.93247,1.01276,0.98242,0.00051886,0.00051886,0.00051886
245,1187.1,1.57266,0.91494,0.9176,0.85897,0.68843,0.79395,0.37759,1.91726,1.00324,0.98286,0.00051688,0.00051688,0.00051688
246,1191.76,1.57071,0.91107,0.91036,0.84986,0.69314,0.79312,0.37797,1.91914,1.00064,0.98128,0.0005149,0.0005149,0.0005149
247,1196.55,1.53882,0.88864,0.90664,0.86222,0.67751,0.79224,0.37761,1.91511,1.0066,0.9782,0.00051292,0.00051292,0.00051292
248,1201.3,1.57244,0.92449,0.91124,0.87907,0.68692,0.79928,0.38181,1.90407,0.99238,0.97889,0.00051094,0.00051094,0.00051094
249,1206.19,1.57293,0.91949,0.90758,0.85891,0.69625,0.78994,0.37656,1.89688,0.9998,0.97623,0.00050896,0.00050896,0.00050896
250,1211.66,1.53856,0.9008,0.90217,0.86148,0.69396,0.79065,0.37511,1.91385,0.99367,0.98074,0.00050698,0.00050698,0.00050698
251,1216.44,1.58407,0.92965,0.91476,0.86284,0.69901,0.8029,0.37782,1.91763,0.99391,0.97932,0.000505,0.000505,0.000505
252,1221.2,1.56238,0.91243,0.90569,0.86502,0.71289,0.80739,0.38499,1.89975,0.98786,0.97706,0.00050302,0.00050302,0.00050302
253,1226.21,1.54386,0.89323,0.89915,0.85078,0.69538,0.80257,0.38353,1.896,0.99499,0.97851,0.00050104,0.00050104,0.00050104
254,1230.96,1.53938,0.90299,0.90668,0.87315,0.66939,0.79464,0.37577,1.92465,0.99291,0.9815,0.00049906,0.00049906,0.00049906
255,1235.7,1.53854,0.87994,0.90273,0.8856,0.65837,0.80506,0.38572,1.89913,0.97827,0.97347,0.00049708,0.00049708,0.00049708
256,1241.08,1.61367,0.94395,0.91231,0.86206,0.68576,0.79604,0.37932,1.91212,0.99233,0.97812,0.0004951,0.0004951,0.0004951
257,1245.81,1.54799,0.9009,0.90369,0.87024,0.68674,0.79758,0.38318,1.91312,0.98092,0.97969,0.00049312,0.00049312,0.00049312
258,1250.68,1.53984,0.901,0.8997,0.87285,0.68263,0.79141,0.37402,1.93873,0.99092,0.98217,0.00049114,0.00049114,0.00049114
259,1255.45,1.51353,0.87814,0.90962,0.86085,0.7027,0.80006,0.38473,1.91161,0.98331,0.98053,0.00048916,0.00048916,0.00048916
260,1260.23,1.53871,0.88764,0.90377,0.86458,0.72543,0.81191,0.38604,1.89677,0.97186,0.97432,0.00048718,0.00048718,0.00048718
261,1265.39,1.5804,0.90874,0.90937,0.83629,0.71708,0.79366,0.38128,1.90338,0.97358,0.97739,0.0004852,0.0004852,0.0004852
262,1270.46,1.54706,0.90454,0.9056,0.83574,0.71024,0.78696,0.37872,1.91478,0.98255,0.98177,0.00048322,0.00048322,0.00048322
263,1275.23,1.5474,0.89289,0.90933,0.84379,0.7126,0.79871,0.38229,1.9001,0.97331,0.98017,0.00048124,0.00048124,0.00048124
264,1279.95,1.54868,0.89947,0.90945,0.85331,0.7216,0.81048,0.38642,1.89032,0.97036,0.97297,0.00047926,0.00047926,0.00047926
265,1284.82,1.50186,0.87387,0.89967,0.86793,0.69394,0.80447,0.37903,1.91982,0.9654,0.98003,0.00047728,0.00047728,0.00047728
266,1289.54,1.53183,0.88381,0.90199,0.86551,0.69915,0.79506,0.37833,1.92197,0.99892,0.98229,0.0004753,0.0004753,0.0004753
267,1294.34,1.54396,0.89042,0.89667,0.85557,0.68435,0.78292,0.37189,1.91718,0.99356,0.9795,0.00047332,0.00047332,0.00047332
268,1299.04,1.53979,0.89733,0.89694,0.86254,0.70009,0.80391,0.38502,1.88981,0.96566,0.97371,0.00047134,0.00047134,0.00047134
269,1303.92,1.51462,0.87271,0.904,0.88974,0.69247,0.80787,0.3897,1.88673,0.96097,0.97224,0.00046936,0.00046936,0.00046936
270,1308.79,1.49028,0.85607,0.88814,0.88368,0.68848,0.80292,0.38995,1.88311,0.96097,0.97082,0.00046738,0.00046738,0.00046738
271,1313.52,1.51408,0.88031,0.90382,0.88282,0.69695,0.80607,0.38464,1.89881,0.9614,0.97469,0.0004654,0.0004654,0.0004654
272,1318.39,1.52251,0.88679,0.90278,0.86065,0.70576,0.80901,0.39107,1.88587,0.95985,0.97094,0.00046342,0.00046342,0.00046342
273,1323.28,1.48713,0.85681,0.89624,0.84755,0.71748,0.80416,0.38311,1.89932,0.97009,0.97467,0.00046144,0.00046144,0.00046144
274,1328.04,1.55073,0.90729,0.90177,0.8509,0.71419,0.81357,0.39375,1.87558,0.96031,0.97014,0.00045946,0.00045946,0.00045946
275,1332.94,1.53461,0.8871,0.90179,0.85546,0.71099,0.80479,0.38844,1.899,0.96947,0.97731,0.00045748,0.00045748,0.00045748
276,1337.65,1.51053,0.88101,0.90127,0.87016,0.71218,0.81456,0.39034,1.89637,0.96502,0.97604,0.0004555,0.0004555,0.0004555
277,1342.45,1.51893,0.87597,0.89904,0.877,0.71431,0.81142,0.39817,1.85292,0.96711,0.96979,0.00045352,0.00045352,0.00045352
278,1347.36,1.49755,0.85556,0.90011,0.86117,0.72382,0.80864,0.39937,1.86611,0.96761,0.97333,0.00045154,0.00045154,0.00045154
279,1353.08,1.50837,0.87563,0.89785,0.85591,0.71947,0.80792,0.39129,1.89229,0.96426,0.97927,0.00044956,0.00044956,0.00044956
280,1357.82,1.51178,0.87981,0.89465,0.8589,0.71784,0.81074,0.39626,1.88059,0.96606,0.97584,0.00044758,0.00044758,0.00044758
281,1362.59,1.51186,0.87906,0.89682,0.85371,0.73211,0.81535,0.3937,1.8794,0.95528,0.97383,0.0004456,0.0004456,0.0004456
282,1367.32,1.50173,0.87197,0.89441,0.86561,0.71264,0.80181,0.38694,1.90413,0.96568,0.98041,0.00044362,0.00044362,0.00044362
283,1372.27,1.49711,0.86571,0.89857,0.86578,0.72177,0.81474,0.397,1.8695,0.94992,0.97074,0.00044164,0.00044164,0.00044164
284,1377.03,1.48903,0.87668,0.89427,0.86356,0.7112,0.8103,0.39757,1.87849,0.9577,0.97163,0.00043966,0.00043966,0.00043966
285,1381.74,1.50697,0.87438,0.90298,0.87875,0.70992,0.81038,0.39692,1.88151,0.9551,0.9713,0.00043768,0.00043768,0.00043768
286,1386.38,1.48822,0.86408,0.88971,0.86861,0.69749,0.80272,0.39218,1.88671,0.95661,0.97239,0.0004357,0.0004357,0.0004357
287,1391.04,1.51015,0.86752,0.89845,0.86797,0.72634,0.81766,0.39878,1.87788,0.96012,0.96944,0.00043372,0.00043372,0.00043372
288,1395.88,1.50679,0.86456,0.8956,0.87462,0.71672,0.8153,0.38776,1.90332,0.96263,0.97448,0.00043174,0.00043174,0.00043174
289,1400.52,1.49334,0.85393,0.89125,0.86544,0.71176,0.81238,0.3966,1.88477,0.96132,0.97361,0.00042976,0.00042976,0.00042976
290,1405.24,1.48585,0.85472,0.89111,0.88312,0.70566,0.81591,0.39853,1.87494,0.94905,0.97181,0.00042778,0.00042778,0.00042778
291,1410.1,1.50646,0.88143,0.90432,0.8838,0.71909,0.81702,0.39472,1.88184,0.94928,0.97068,0.0004258,0.0004258,0.0004258
292,1414.9,1.4821,0.85716,0.8905,0.87523,0.71887,0.82122,0.39471,1.89623,0.94933,0.9737,0.00042382,0.00042382,0.00042382
293,1419.63,1.46439,0.83847,0.89496,0.86409,0.72774,0.81943,0.39786,1.87665,0.9495,0.97098,0.00042184,0.00042184,0.00042184
294,1424.57,1.46614,0.84734,0.89796,0.88282,0.72131,0.82351,0.40008,1.86077,0.95322,0.96826,0.00041986,0.00041986,0.00041986
295,1429.43,1.48312,0.86854,0.89357,0.86552,0.71366,0.81924,0.39189,1.89274,0.95167,0.97381,0.00041788,0.00041788,0.00041788
296,1434.08,1.48007,0.84904,0.89092,0.85581,0.72748,0.8185,0.39984,1.88673,0.94882,0.97019,0.0004159,0.0004159,0.0004159
297,1438.84,1.45498,0.83577,0.89301,0.86798,0.71854,0.82032,0.39733,1.88042,0.95727,0.97338,0.00041392,0.00041392,0.00041392
298,1443.7,1.46687,0.84874,0.89121,0.87412,0.73256,0.82966,0.3998,1.88999,0.95582,0.97698,0.00041194,0.00041194,0.00041194
299,1448.65,1.4644,0.84208,0.89053,0.87135,0.72864,0.8248,0.40056,1.87933,0.9579,0.97395,0.00040996,0.00040996,0.00040996
300,1453.58,1.48171,0.86396,0.88888,0.87153,0.7251,0.8185,0.38797,1.91786,0.95665,0.97861,0.00040798,0.00040798,0.00040798
301,1458.33,1.5003,0.86044,0.89427,0.86333,0.71642,0.80331,0.38681,1.91774,0.96067,0.98042,0.000406,0.000406,0.000406
302,1463.22,1.47116,0.83669,0.89374,0.8899,0.69175,0.8066,0.39098,1.90308,0.95902,0.97513,0.00040402,0.00040402,0.00040402
303,1468.01,1.45689,0.84242,0.89244,0.86508,0.72037,0.81774,0.40156,1.87803,0.95088,0.97037,0.00040204,0.00040204,0.00040204
304,1472.95,1.5045,0.85533,0.89636,0.88509,0.71407,0.8277,0.40498,1.86439,0.94941,0.96924,0.00040006,0.00040006,0.00040006
305,1478.15,1.49549,0.86088,0.90269,0.87675,0.72158,0.82357,0.40465,1.86387,0.94598,0.97073,0.00039808,0.00039808,0.00039808
306,1482.89,1.44973,0.84733,0.88601,0.86398,0.73658,0.82425,0.40346,1.87806,0.95082,0.97153,0.0003961,0.0003961,0.0003961
307,1487.67,1.47435,0.85427,0.89072,0.88285,0.72916,0.82458,0.40268,1.86306,0.93408,0.97033,0.00039412,0.00039412,0.00039412
308,1492.43,1.4823,0.84437,0.89356,0.86072,0.75083,0.8299,0.40635,1.86568,0.94072,0.97118,0.00039214,0.00039214,0.00039214
309,1497.32,1.45883,0.84441,0.89113,0.87579,0.71849,0.82097,0.40148,1.87238,0.93939,0.97168,0.00039016,0.00039016,0.00039016
310,1502.05,1.4538,0.83438,0.88686,0.87321,0.74432,0.83213,0.40232,1.86713,0.93911,0.9694,0.00038818,0.00038818,0.00038818
311,1506.71,1.41317,0.81198,0.88566,0.86605,0.73137,0.81877,0.40456,1.86889,0.94406,0.97137,0.0003862,0.0003862,0.0003862
312,1511.43,1.45846,0.83212,0.88636,0.87886,0.71641,0.81454,0.39969,1.87624,0.94834,0.97069,0.00038422,0.00038422,0.00038422
313,1516.37,1.44229,0.80754,0.88461,0.89163,0.70239,0.81108,0.3982,1.86975,0.94937,0.97058,0.00038224,0.00038224,0.00038224
314,1521.15,1.43295,0.81945,0.89254,0.87747,0.71853,0.82124,0.40146,1.86092,0.94474,0.96898,0.00038026,0.00038026,0.00038026
315,1525.9,1.44738,0.82352,0.89085,0.87999,0.73162,0.82815,0.40146,1.87796,0.94315,0.97081,0.00037828,0.00037828,0.00037828
316,1530.8,1.43282,0.81243,0.88214,0.86623,0.70944,0.81013,0.39323,1.89958,0.94649,0.97283,0.0003763,0.0003763,0.0003763
317,1535.56,1.44486,0.83376,0.88756,0.85698,0.72747,0.8159,0.40233,1.87215,0.94594,0.96812,0.00037432,0.00037432,0.00037432
318,1540.35,1.45515,0.83746,0.88846,0.88442,0.74711,0.82905,0.41307,1.84814,0.93634,0.96576,0.00037234,0.00037234,0.00037234
319,1545.3,1.41928,0.80747,0.89028,0.88636,0.73817,0.83537,0.40871,1.84374,0.93185,0.96261,0.00037036,0.00037036,0.00037036
320,1550.16,1.43365,0.80841,0.87922,0.87754,0.73959,0.82913,0.41036,1.84516,0.94407,0.96477,0.00036838,0.00036838,0.00036838
321,1554.92,1.42225,0.81813,0.88401,0.87465,0.73429,0.82594,0.40094,1.86384,0.94684,0.96593,0.0003664,0.0003664,0.0003664
322,1559.63,1.45153,0.83907,0.88038,0.88235,0.73154,0.83016,0.40501,1.85828,0.93684,0.9641,0.00036442,0.00036442,0.00036442
323,1564.4,1.40978,0.81373,0.87971,0.89636,0.73509,0.83269,0.40618,1.85179,0.92653,0.9608,0.00036244,0.00036244,0.00036244
324,1569.34,1.44805,0.82128,0.88369,0.86441,0.74253,0.82607,0.40757,1.84937,0.92611,0.96225,0.00036046,0.00036046,0.00036046
325,1574.15,1.45501,0.83987,0.88599,0.88432,0.73658,0.83096,0.41094,1.84072,0.91711,0.96245,0.00035848,0.00035848,0.00035848
326,1578.97,1.45292,0.83412,0.88922,0.88474,0.73686,0.83002,0.40714,1.85108,0.92232,0.96494,0.0003565,0.0003565,0.0003565
327,1583.75,1.46074,0.851,0.89228,0.88217,0.74111,0.83504,0.40786,1.84819,0.91905,0.96502,0.00035452,0.00035452,0.00035452
328,1588.36,1.41371,0.81533,0.88859,0.88228,0.73364,0.83083,0.40887,1.86017,0.92933,0.96931,0.00035254,0.00035254,0.00035254
329,1592.96,1.42364,0.80773,0.87707,0.88455,0.74139,0.83619,0.40359,1.87246,0.92932,0.9718,0.00035056,0.00035056,0.00035056
330,1597.6,1.42653,0.80329,0.87857,0.87514,0.73193,0.82592,0.40025,1.88279,0.93864,0.97423,0.00034858,0.00034858,0.00034858
331,1602.32,1.41139,0.80042,0.87656,0.87748,0.73694,0.82376,0.40414,1.86588,0.92781,0.97126,0.0003466,0.0003466,0.0003466
332,1606.96,1.45326,0.80962,0.88649,0.89587,0.73987,0.83178,0.40516,1.87092,0.93066,0.97124,0.00034462,0.00034462,0.00034462
333,1611.82,1.42504,0.81603,0.88071,0.88499,0.73651,0.83486,0.40552,1.86518,0.93078,0.96847,0.00034264,0.00034264,0.00034264
334,1616.67,1.4253,0.82726,0.88532,0.89044,0.74774,0.84371,0.41011,1.85106,0.92034,0.9651,0.00034066,0.00034066,0.00034066
335,1621.68,1.41454,0.81043,0.88011,0.88134,0.74202,0.83654,0.40924,1.86132,0.92554,0.96612,0.00033868,0.00033868,0.00033868
336,1626.55,1.4185,0.8111,0.88421,0.86864,0.72833,0.82379,0.40411,1.86809,0.92576,0.96639,0.0003367,0.0003367,0.0003367
337,1631.38,1.42013,0.81231,0.87968,0.87832,0.72861,0.82539,0.40237,1.87318,0.93369,0.96983,0.00033472,0.00033472,0.00033472
338,1636.06,1.42916,0.80794,0.8775,0.87204,0.74218,0.83652,0.40749,1.84849,0.92257,0.96382,0.00033274,0.00033274,0.00033274
339,1640.76,1.43798,0.81989,0.88954,0.86915,0.74828,0.8375,0.41036,1.85095,0.92237,0.96485,0.00033076,0.00033076,0.00033076
340,1645.45,1.39653,0.79198,0.88293,0.87407,0.7598,0.84062,0.41207,1.84622,0.92225,0.96616,0.00032878,0.00032878,0.00032878
341,1650.4,1.4306,0.82497,0.88547,0.88646,0.744,0.82931,0.41049,1.83951,0.91974,0.96466,0.0003268,0.0003268,0.0003268
342,1655.21,1.4308,0.82417,0.8881,0.87878,0.73072,0.82586,0.40992,1.84706,0.92039,0.96658,0.00032482,0.00032482,0.00032482
343,1660.02,1.40831,0.78487,0.87961,0.88308,0.74354,0.83537,0.41147,1.85248,0.92229,0.96468,0.00032284,0.00032284,0.00032284
344,1664.74,1.42513,0.8126,0.8783,0.88412,0.73646,0.8288,0.40625,1.85141,0.92247,0.96469,0.00032086,0.00032086,0.00032086
345,1669.49,1.382,0.80039,0.87861,0.88588,0.74049,0.83022,0.40374,1.86453,0.92626,0.96657,0.00031888,0.00031888,0.00031888
346,1674.44,1.4107,0.80856,0.879,0.88079,0.74575,0.82692,0.39886,1.8768,0.93095,0.96657,0.0003169,0.0003169,0.0003169
347,1679.24,1.39086,0.79722,0.8779,0.87686,0.7494,0.83242,0.40278,1.86816,0.92306,0.96598,0.00031492,0.00031492,0.00031492
348,1684.01,1.39647,0.79069,0.87876,0.88328,0.74698,0.83995,0.41351,1.84826,0.9122,0.96502,0.00031294,0.00031294,0.00031294
349,1688.85,1.41059,0.80351,0.87864,0.88779,0.75602,0.84321,0.41076,1.8511,0.91212,0.96628,0.00031096,0.00031096,0.00031096
350,1693.55,1.381,0.79751,0.87603,0.88264,0.75895,0.83943,0.40735,1.86566,0.92179,0.97057,0.00030898,0.00030898,0.00030898
351,1698.23,1.3852,0.78563,0.87863,0.89184,0.74173,0.83408,0.40355,1.87707,0.92536,0.97244,0.000307,0.000307,0.000307
352,1702.9,1.38379,0.78521,0.87193,0.88942,0.75486,0.83968,0.40809,1.87791,0.92334,0.97087,0.00030502,0.00030502,0.00030502
353,1707.62,1.39155,0.79423,0.87712,0.8841,0.75356,0.84245,0.41098,1.86377,0.91775,0.96567,0.00030304,0.00030304,0.00030304
354,1712.4,1.41176,0.80465,0.87884,0.90559,0.74585,0.83083,0.41161,1.84643,0.91475,0.96488,0.00030106,0.00030106,0.00030106
355,1717.17,1.37638,0.78741,0.87976,0.90058,0.75827,0.84533,0.41328,1.84339,0.91215,0.9631,0.00029908,0.00029908,0.00029908
356,1722.08,1.39296,0.79554,0.87927,0.89228,0.74589,0.83494,0.40893,1.86215,0.922,0.96623,0.0002971,0.0002971,0.0002971
357,1727.04,1.39224,0.79479,0.88021,0.89767,0.73642,0.83238,0.40953,1.8643,0.92629,0.96627,0.00029512,0.00029512,0.00029512
358,1731.7,1.38447,0.78789,0.87684,0.89746,0.74141,0.83609,0.41008,1.86209,0.9213,0.96764,0.00029314,0.00029314,0.00029314
359,1736.51,1.36414,0.77372,0.87474,0.90676,0.74772,0.84095,0.41581,1.8555,0.91699,0.96694,0.00029116,0.00029116,0.00029116
360,1741.38,1.39697,0.79215,0.87314,0.90074,0.74492,0.83569,0.41629,1.85347,0.91573,0.96626,0.00028918,0.00028918,0.00028918
361,1746.18,1.37741,0.79729,0.8756,0.8974,0.73975,0.83026,0.4089,1.86313,0.91721,0.96717,0.0002872,0.0002872,0.0002872
362,1750.89,1.36623,0.77442,0.87481,0.89031,0.74331,0.83372,0.40974,1.86593,0.91342,0.96742,0.00028522,0.00028522,0.00028522
363,1755.69,1.39804,0.79018,0.8775,0.88374,0.75495,0.83767,0.41056,1.85482,0.9109,0.9646,0.00028324,0.00028324,0.00028324
364,1760.39,1.39563,0.79904,0.87351,0.89403,0.74683,0.83568,0.40961,1.86616,0.92212,0.96814,0.00028126,0.00028126,0.00028126
365,1765.17,1.39095,0.78354,0.87535,0.90043,0.73913,0.83332,0.40776,1.86423,0.92321,0.96954,0.00027928,0.00027928,0.00027928
366,1769.97,1.37844,0.78497,0.87748,0.88394,0.74974,0.83851,0.4102,1.85218,0.91341,0.96633,0.0002773,0.0002773,0.0002773
367,1774.8,1.37126,0.77804,0.87372,0.8912,0.74935,0.83506,0.41122,1.85439,0.91642,0.96824,0.00027532,0.00027532,0.00027532
368,1779.74,1.37263,0.77294,0.87283,0.8779,0.73827,0.82455,0.4102,1.86289,0.91818,0.96839,0.00027334,0.00027334,0.00027334
