epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,2265.71,1.52016,0.88131,0.91443,0.89873,0.58721,0.70063,0.33573,1.90451,1.04353,0.97392,0.0006733,0.0006733,0.0006733
167,2279.13,1.54233,0.87371,0.90932,0.87947,0.58545,0.68266,0.31694,1.96108,1.08248,0.99242,0.00067132,0.00067132,0.00067132
168,2292.5,1.48633,0.85162,0.9112,0.89029,0.60546,0.716,0.33882,1.93188,1.02666,0.98242,0.00066934,0.00066934,0.00066934
169,2305.89,1.52873,0.8568,0.90072,0.91974,0.5917,0.71768,0.34937,1.89396,1.05182,0.97314,0.00066736,0.00066736,0.00066736
170,2320.41,1.5235,0.88251,0.90951,0.90607,0.61242,0.72439,0.34815,1.89133,1.02788,0.97455,0.00066538,0.00066538,0.00066538
171,2333.72,1.52248,0.88594,0.90899,0.87281,0.61737,0.72186,0.3503,1.88516,1.0358,0.97494,0.0006634,0.0006634,0.0006634
172,2348.12,1.481,0.83738,0.89734,0.86613,0.61969,0.72557,0.34469,1.8999,1.02497,0.97498,0.00066142,0.00066142,0.00066142
173,2361.72,1.47192,0.83768,0.89698,0.87448,0.61499,0.71246,0.33652,1.92642,1.03464,0.98025,0.00065944,0.00065944,0.00065944
174,2375.05,1.49068,0.86078,0.90514,0.86564,0.59298,0.68879,0.329,1.94218,1.06248,0.98299,0.00065746,0.00065746,0.00065746
175,2388.69,1.49075,0.84514,0.89449,0.87744,0.61631,0.70344,0.34091,1.91506,1.04957,0.98326,0.00065548,0.00065548,0.00065548
176,2402.04,1.50878,0.85333,0.90133,0.86966,0.6224,0.7176,0.34296,1.91614,1.01123,0.97952,0.0006535,0.0006535,0.0006535
177,2415.39,1.50358,0.87276,0.91022,0.88223,0.61327,0.72218,0.34648,1.89769,1.019,0.97209,0.00065152,0.00065152,0.00065152
178,2428.75,1.50074,0.85456,0.9027,0.90108,0.59418,0.72619,0.35454,1.86312,1.01381,0.97088,0.00064954,0.00064954,0.00064954
